SBR_ENTRYPOINT;http://www.nltaxonomie.nl/nt20/bzk/20260121/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2025-toegelaten-instellingen-volkshuisvesting-hybride-scheiding.xsd
SBR_CONNECT;SBR_LABEL;SBR_CONCEPT;SBR_AXIS[jenv-bw2-dim:BasisOfPreparationAxis];SBR_AXIS[jenv-bw2-dim:FinancialStatementsTypeAxis];SBR_AXIS[bzk-ww-dim:ClassesOfSpecificationOfTheRentalIncomeAxis]
=GROUP(BVorVov*+BVorVlc*+BVorVao*+BVorTsk*+BVorVpk*+BVorOvr*);Kortlopende overige vorderingen;jenv-bw2-i_ReceivablesOtherCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BVorVov*+BVorVlc*+BVorVao*+BVorTsk*+BVorVpk*+BVorOvr*);Kortlopende overige vorderingen;jenv-bw2-i_ReceivablesOtherCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BVorVov*+BVorVlc*+BVorVao*+BVorTsk*+BVorVpk*+BVorOvr*);Kortlopende overige vorderingen;jenv-bw2-i_ReceivablesOtherCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BVorVov*+BVorVlc*+BVorVao*+BVorTsk*+BVorVpk*+BVorOvr*);Kortlopende overige vorderingen;jenv-bw2-i_ReceivablesOtherCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BVorVov*+BVorVlc*+BVorVao*+BVorTsk*+BVorVpk*+BVorOvr*);Kortlopende overige vorderingen;jenv-bw2-i_ReceivablesOtherCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BVrd*+BPro*+BVor*+Beff*+BLim*);Vlottende activa;jenv-bw2-i_AssetsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BVrd*+BPro*+BVor*+Beff*+BLim*);Vlottende activa;jenv-bw2-i_AssetsCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BVrd*+BPro*+BVor*+Beff*+BLim*);Vlottende activa;jenv-bw2-i_AssetsCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BVrd*+BPro*+BVor*+Beff*+BLim*);Vlottende activa;jenv-bw2-i_AssetsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BVrd*+BPro*+BVor*+Beff*+BLim*);Vlottende activa;jenv-bw2-i_AssetsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BVrd*-BVrdVas*);Overige voorraden;bzk-ww-i_InventoriesOther;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BVrd*-BVrdVas*);Overige voorraden;bzk-ww-i_InventoriesOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BVrd*-BVrdVas*);Overige voorraden;bzk-ww-i_InventoriesOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BVrd*-BVrdVas*);Overige voorraden;bzk-ww-i_InventoriesOther;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BVrd*-BVrdVas*);Overige voorraden;bzk-ww-i_InventoriesOther;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BVrdVas*-BVrdVasVio*);Vastgoed bestemd voor de verkoop;bzk-ww-i_RealEstateForSale;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BVrdVas*-BVrdVasVio*);Vastgoed bestemd voor de verkoop;bzk-ww-i_RealEstateForSale;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BVrdVas*-BVrdVasVio*);Vastgoed bestemd voor de verkoop;bzk-ww-i_RealEstateForSale;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BVrdVas*-BVrdVasVio*);Vastgoed bestemd voor de verkoop;bzk-ww-i_RealEstateForSale;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BVrzVvp*+BVrzVvbVvb*+BVrzOvz*);Overige voorzieningen;jenv-bw2-i_ProvisionsOther;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BVrzVvp*+BVrzVvbVvb*+BVrzOvz*);Overige voorzieningen;jenv-bw2-i_ProvisionsOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BVrzVvp*+BVrzVvbVvb*+BVrzOvz*);Overige voorzieningen;jenv-bw2-i_ProvisionsOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BVrzVvp*+BVrzVvbVvb*+BVrzOvz*);Overige voorzieningen;jenv-bw2-i_ProvisionsOther;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BVrzVvp*+BVrzVvbVvb*+BVrzOvz*);Overige voorzieningen;jenv-bw2-i_ProvisionsOther;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(WFbe*+WOvt*+WWfa*);Financiële baten en lasten;rj-i_FinancialIncomeExpenses;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(WFbe*+WOvt*+WWfa*);Financiële baten en lasten;rj-i_FinancialIncomeExpenses;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(WFbe*+WOvt*+WWfa*);Financiële baten en lasten;rj-i_FinancialIncomeExpenses;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(WFbe*+WOvt*+WWfa*);Financiële baten en lasten;rj-i_FinancialIncomeExpenses;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
